"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","id","id_original","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","pos","selected","SelfLoops","shared name","shared_name","Stress","value"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4507","M_o16a3und_c","0.0","false","M_o16a3und_c","92.0","1.0","0.0","0.00671415556|-8.841","false","0.0","M_o16a3und_c","M_o16a3und_c","0.0","M_o16a3und_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4504","M_o16a2und_c","0.0","false","M_o16a2und_c","92.0","1.0","0.0","0.01194702|-0.5445","false","0.0","M_o16a2und_c","M_o16a2und_c","0.0","M_o16a2und_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4501","M_ppt_c","0.0","false","M_ppt_c","92.0","1.0","0.0","0.31896535|-1.9033","false","0.0","M_ppt_c","M_ppt_c","0.0","M_ppt_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4498","M_enlipa_c","0.0","false","M_enlipa_c","92.0","1.0","0.0","0.00671381145|12.6518","false","0.0","M_enlipa_c","M_enlipa_c","0.0","M_enlipa_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4495","M_manglyc_c","0.0","false","M_manglyc_c","92.0","1.0","0.0","0.32801443|-5.0863","false","0.0","M_manglyc_c","M_manglyc_c","0.0","M_manglyc_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4492","M_ascb__L_c","0.0","false","M_ascb__L_c","92.0","1.0","0.0","0.39661222|-2.6051","false","0.0","M_ascb__L_c","M_ascb__L_c","0.0","M_ascb__L_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4489","M_mincyc_c","0.0","false","M_mincyc_c","92.0","1.0","0.0","0.28911255|1.23657","false","0.0","M_mincyc_c","M_mincyc_c","0.0","M_mincyc_c"
"3.6584734799482534","0.0","0.27333804809052337","0.0","7.0","1.0","4486","M_fe3dhbzs_c","0.0","false","M_fe3dhbzs_c","92.0","1.0","0.0","0.32682296|-0.7866","false","0.0","M_fe3dhbzs_c","M_fe3dhbzs_c","0.0","M_fe3dhbzs_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4483","M_cellb_c","0.0","false","M_cellb_c","126.0","1.0","0.0","0.24325847|-5.3972","false","0.0","M_cellb_c","M_cellb_c","0.0","M_cellb_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4480","M_1agpe180_c","0.0","false","M_1agpe180_c","126.0","1.0","0.0","0.09691729|5.2443","false","0.0","M_1agpe180_c","M_1agpe180_c","0.0","M_1agpe180_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4477","M_clpn141_c","0.0","false","M_clpn141_c","126.0","1.0","0.0","0.01955598|16.1689","false","0.0","M_clpn141_c","M_clpn141_c","0.0","M_clpn141_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4474","M_1agpg161_c","0.0","false","M_1agpg161_c","126.0","1.0","0.0","0.07868932|3.6346","false","0.0","M_1agpg161_c","M_1agpg161_c","0.0","M_1agpg161_c"
"3.2432082794307893","0.0","0.3083366573593937","0.0","7.0","1.0","4471","M_1agpg160_c","0.0","false","M_1agpg160_c","126.0","1.0","0.0","0.11321891|3.2266","false","0.0","M_1agpg160_c","M_1agpg160_c","0.0","M_1agpg160_c"
